Time,Time Code,Country Name,Country Code,Exports of goods and services (annual % growth) [NE.EXP.GNFS.KD.ZG]
1991,YR1991,Netherlands,NLD,6.60807217161351
1991,YR1991,Norway,NOR,6.04572195558947
1991,YR1991,Poland,POL,..
1991,YR1991,Portugal,PRT,1.16203638336501
1991,YR1991,Romania,ROU,-17.9162109164093
1991,YR1991,San Marino,SMR,..
1991,YR1991,Slovak Republic,SVK,..
1991,YR1991,Slovenia,SVN,-20.1462128183964
1991,YR1991,Spain,ESP,8.24700574615203
1991,YR1991,Sweden,SWE,-1.96578508516161
1991,YR1991,Switzerland,CHE,-1.64703824465523
1991,YR1991,United Kingdom,GBR,0.165924398473067
1991,YR1991,United States,USA,6.61422324466861
1992,YR1992,Andorra,AND,..
1992,YR1992,Austria,AUT,1.31938574518928
1992,YR1992,Belgium,BEL,3.66682180485087
1992,YR1992,Bermuda,BMU,..
1992,YR1992,Canada,CAN,7.43421564242371
1992,YR1992,Channel Islands,CHI,..
1992,YR1992,Croatia,HRV,..
1992,YR1992,Cyprus,CYP,19.8602644689945
1992,YR1992,Czech Republic,CZE,9.54979253292434
1992,YR1992,Denmark,DNK,0.270817157934403
1992,YR1992,Estonia,EST,..
1992,YR1992,Faroe Islands,FRO,..
1992,YR1992,Finland,FIN,10.3786277147799
1992,YR1992,France,FRA,5.94987999496411
1992,YR1992,Germany,DEU,-0.369376221020872
1992,YR1992,Gibraltar,GIB,..
1992,YR1992,Greece,GRC,10.0211643478499
1992,YR1992,Greenland,GRL,..
1992,YR1992,Hungary,HUN,2.10164379817053
1992,YR1992,Iceland,ISL,-1.98193262475705
1992,YR1992,Ireland,IRL,13.8879478000525
1992,YR1992,Isle of Man,IMN,..
1992,YR1992,Italy,ITA,7.28670095288339
1992,YR1992,Latvia,LVA,..
1992,YR1992,Liechtenstein,LIE,..
1992,YR1992,Lithuania,LTU,..
1992,YR1992,Luxembourg,LUX,2.73105292638331
1992,YR1992,Monaco,MCO,..
1992,YR1992,Netherlands,NLD,2.94340162721656
1992,YR1992,Norway,NOR,4.81157367155194
1992,YR1992,Poland,POL,..
1992,YR1992,Portugal,PRT,3.23750445432982
1992,YR1992,Romania,ROU,2.89778116404349
1992,YR1992,San Marino,SMR,..
1992,YR1992,Slovak Republic,SVK,..
1992,YR1992,Slovenia,SVN,-23.4948247349003
1992,YR1992,Spain,ESP,7.50803711337954
1992,YR1992,Sweden,SWE,2.15726213020891
1992,YR1992,Switzerland,CHE,3.89893873581799
1992,YR1992,United Kingdom,GBR,4.52982717622371
1992,YR1992,United States,USA,6.92738213727952
1993,YR1993,Andorra,AND,..
1993,YR1993,Austria,AUT,-2.37316095844361
1993,YR1993,Belgium,BEL,-0.442316029990323
1993,YR1993,Bermuda,BMU,..
1993,YR1993,Canada,CAN,10.7952457086765
1993,YR1993,Channel Islands,CHI,..
1993,YR1993,Croatia,HRV,..
1993,YR1993,Cyprus,CYP,-2.83478488791783
1993,YR1993,Czech Republic,CZE,15.8231838314179
1993,YR1993,Denmark,DNK,1.22924018362802
1993,YR1993,Estonia,EST,..
1993,YR1993,Faroe Islands,FRO,..
1993,YR1993,Finland,FIN,16.6681177085147
1993,YR1993,France,FRA,0.39460544485874
1993,YR1993,Germany,DEU,-5.93191880928616
1993,YR1993,Gibraltar,GIB,..
1993,YR1993,Greece,GRC,-2.59684949764998
1993,YR1993,Greenland,GRL,..
1993,YR1993,Hungary,HUN,-10.1393358763819
1993,YR1993,Iceland,ISL,6.51268878270861
1993,YR1993,Ireland,IRL,9.69895561869166
1993,YR1993,Isle of Man,IMN,..
1993,YR1993,Italy,ITA,8.97212161075866
1993,YR1993,Latvia,LVA,..
1993,YR1993,Liechtenstein,LIE,..
1993,YR1993,Lithuania,LTU,..
1993,YR1993,Luxembourg,LUX,4.75855373020337
1993,YR1993,Monaco,MCO,..
1993,YR1993,Netherlands,NLD,3.96851838716745
1993,YR1993,Norway,NOR,3.14641347639912
1993,YR1993,Poland,POL,..
1993,YR1993,Portugal,PRT,-3.27341832760386
1993,YR1993,Romania,ROU,11.1260316493945
1993,YR1993,San Marino,SMR,..
1993,YR1993,Slovak Republic,SVK,-0.253944294079304
1993,YR1993,Slovenia,SVN,0.586672673610749
1993,YR1993,Spain,ESP,7.83631889147203
1993,YR1993,Sweden,SWE,7.80563690667005
1993,YR1993,Switzerland,CHE,-0.686504226133934
1993,YR1993,United Kingdom,GBR,4.55080015890785
1993,YR1993,United States,USA,3.27537793151549
1994,YR1994,Andorra,AND,..
1994,YR1994,Austria,AUT,5.68808865004087
1994,YR1994,Belgium,BEL,8.32762419689084
1994,YR1994,Bermuda,BMU,..
1994,YR1994,Canada,CAN,12.8155113092417
1994,YR1994,Channel Islands,CHI,..
1994,YR1994,Croatia,HRV,..
1994,YR1994,Cyprus,CYP,8.19361825422267
1994,YR1994,Czech Republic,CZE,3.79047995956969
1994,YR1994,Denmark,DNK,8.2356196704656
1994,YR1994,Estonia,EST,3.51872877696235
1994,YR1994,Faroe Islands,FRO,..
1994,YR1994,Finland,FIN,13.2868176560576
1994,YR1994,France,FRA,8.15891466251402
1994,YR1994,Germany,DEU,7.91831080907855
1994,YR1994,Gibraltar,GIB,..
1994,YR1994,Greece,GRC,7.38403262601177
1994,YR1994,Greenland,GRL,..
1994,YR1994,Hungary,HUN,13.7199986335597
1994,YR1994,Iceland,ISL,9.27821831868276
1994,YR1994,Ireland,IRL,15.1337321575288
1994,YR1994,Isle of Man,IMN,..
1994,YR1994,Italy,ITA,9.6270044128856
1994,YR1994,Latvia,LVA,..
1994,YR1994,Liechtenstein,LIE,..
1994,YR1994,Lithuania,LTU,..
1994,YR1994,Luxembourg,LUX,7.69035573717976
1994,YR1994,Monaco,MCO,..
1994,YR1994,Netherlands,NLD,8.66959464476788
1994,YR1994,Norway,NOR,8.43044956311122
1994,YR1994,Poland,POL,..
1994,YR1994,Portugal,PRT,8.38865290866222
1994,YR1994,Romania,ROU,19.0358740678839
1994,YR1994,San Marino,SMR,..
1994,YR1994,Slovak Republic,SVK,14.7587786954897
1994,YR1994,Slovenia,SVN,12.3277142540754
1994,YR1994,Spain,ESP,16.6696769329238
1994,YR1994,Sweden,SWE,13.6081991859989
1994,YR1994,Switzerland,CHE,1.4214419326251
1994,YR1994,United Kingdom,GBR,9.2292659271144
1994,YR1994,United States,USA,8.83591542193597
1995,YR1995,Andorra,AND,..
1995,YR1995,Austria,AUT,7.205393675859
1995,YR1995,Belgium,BEL,4.99194724443628
1995,YR1995,Bermuda,BMU,..
1995,YR1995,Canada,CAN,8.86624921873091
1995,YR1995,Channel Islands,CHI,..
1995,YR1995,Croatia,HRV,..
1995,YR1995,Cyprus,CYP,18.5476361620587
1995,YR1995,Czech Republic,CZE,23.462292555945
1995,YR1995,Denmark,DNK,2.71747310737463
1995,YR1995,Estonia,EST,5.41155818934583
1995,YR1995,Faroe Islands,FRO,..
1995,YR1995,Finland,FIN,8.75107041696859
1995,YR1995,France,FRA,8.85431557807281
1995,YR1995,Germany,DEU,6.60690580752907
1995,YR1995,Gibraltar,GIB,..
1995,YR1995,Greece,GRC,2.99902826381147
1995,YR1995,Greenland,GRL,..
1995,YR1995,Hungary,HUN,36.4116873565163
1995,YR1995,Iceland,ISL,-2.28875446934475
1995,YR1995,Ireland,IRL,19.951780445598
1995,YR1995,Isle of Man,IMN,..
1995,YR1995,Italy,ITA,12.5828416236363
1995,YR1995,Latvia,LVA,..
1995,YR1995,Liechtenstein,LIE,..
1995,YR1995,Lithuania,LTU,..
1995,YR1995,Luxembourg,LUX,11.8263872933224
1995,YR1995,Monaco,MCO,..
1995,YR1995,Netherlands,NLD,9.20882190196484
1995,YR1995,Norway,NOR,5.00109583545381
1995,YR1995,Poland,POL,..
1995,YR1995,Portugal,PRT,8.83800891627236
1995,YR1995,Romania,ROU,32.481500982201
1995,YR1995,San Marino,SMR,..
1995,YR1995,Slovak Republic,SVK,4.54805686515938
1995,YR1995,Slovenia,SVN,1.08999734101319
1995,YR1995,Spain,ESP,9.40146351926603
1995,YR1995,Sweden,SWE,11.2837921730256
1995,YR1995,Switzerland,CHE,2.91592490562078
1995,YR1995,United Kingdom,GBR,9.44567863936044
1995,YR1995,United States,USA,10.279101044508
1996,YR1996,Andorra,AND,..
1996,YR1996,Austria,AUT,4.63848773216174
1996,YR1996,Belgium,BEL,4.97513962364533
1996,YR1996,Bermuda,BMU,..
1996,YR1996,Canada,CAN,5.72342499154355
1996,YR1996,Channel Islands,CHI,..
1996,YR1996,Croatia,HRV,16.7461522100785
1996,YR1996,Cyprus,CYP,6.41329931604591
1996,YR1996,Czech Republic,CZE,2.49652449210855
1996,YR1996,Denmark,DNK,4.66144680178606
1996,YR1996,Estonia,EST,2.57313838584928
1996,YR1996,Faroe Islands,FRO,..
1996,YR1996,Finland,FIN,5.76334837517794
1996,YR1996,France,FRA,4.26808779801264
1996,YR1996,Germany,DEU,5.88601602757184
1996,YR1996,Gibraltar,GIB,..
1996,YR1996,Greece,GRC,4.08447723275506
1996,YR1996,Greenland,GRL,..
1996,YR1996,Hungary,HUN,9.16615137034324
1996,YR1996,Iceland,ISL,8.09036561053018
1996,YR1996,Ireland,IRL,12.4215794199011
1996,YR1996,Isle of Man,IMN,..
1996,YR1996,Italy,ITA,1.43846836769063
1996,YR1996,Latvia,LVA,18.6006512682171
1996,YR1996,Liechtenstein,LIE,..
1996,YR1996,Lithuania,LTU,25.8719296346981
1996,YR1996,Luxembourg,LUX,3.65670215507166
1996,YR1996,Monaco,MCO,..
1996,YR1996,Netherlands,NLD,4.14541018692091
1996,YR1996,Norway,NOR,10.0259200558496
1996,YR1996,Poland,POL,11.3308682649721
1996,YR1996,Portugal,PRT,5.70033407882565
1996,YR1996,Romania,ROU,6.08506674945669
1996,YR1996,San Marino,SMR,..
1996,YR1996,Slovak Republic,SVK,-2.27983077102016
1996,YR1996,Slovenia,SVN,2.97184351948978
1996,YR1996,Spain,ESP,9.9718657695519
1996,YR1996,Sweden,SWE,4.41346148612978
1996,YR1996,Switzerland,CHE,3.07541127108755
1996,YR1996,United Kingdom,GBR,7.09803007435879
1996,YR1996,United States,USA,8.17562907061478
1997,YR1997,Andorra,AND,..
1997,YR1997,Austria,AUT,11.0278210063177
1997,YR1997,Belgium,BEL,9.49056347134571
1997,YR1997,Bermuda,BMU,..
1997,YR1997,Canada,CAN,8.59619165220116
1997,YR1997,Channel Islands,CHI,..
1997,YR1997,Croatia,HRV,6.69544906491161
1997,YR1997,Cyprus,CYP,-0.0225204136010575
1997,YR1997,Czech Republic,CZE,7.59171453755205
1997,YR1997,Denmark,DNK,4.50989955067944
1997,YR1997,Estonia,EST,25.4272179212465
1997,YR1997,Faroe Islands,FRO,..
1997,YR1997,Finland,FIN,14.0284061623046
1997,YR1997,France,FRA,13.0392450903482
1997,YR1997,Germany,DEU,12.2352942005026
1997,YR1997,Gibraltar,GIB,..
1997,YR1997,Greece,GRC,23.1028883551497
1997,YR1997,Greenland,GRL,..
1997,YR1997,Hungary,HUN,22.747353277859
1997,YR1997,Iceland,ISL,4.78564478233956
1997,YR1997,Ireland,IRL,17.5484562771855
1997,YR1997,Isle of Man,IMN,..
1997,YR1997,Italy,ITA,5.03507816280893
1997,YR1997,Latvia,LVA,12.7479519494634
1997,YR1997,Liechtenstein,LIE,..
1997,YR1997,Lithuania,LTU,23.9329635588763
1997,YR1997,Luxembourg,LUX,11.0327134564438
1997,YR1997,Monaco,MCO,..
1997,YR1997,Netherlands,NLD,9.67665298458766
1997,YR1997,Norway,NOR,7.75939404787296
1997,YR1997,Poland,POL,12.2017860071065
1997,YR1997,Portugal,PRT,7.30575363556822
1997,YR1997,Romania,ROU,11.1688222259931
1997,YR1997,San Marino,SMR,..
1997,YR1997,Slovak Republic,SVK,13.7488000197356
1997,YR1997,Slovenia,SVN,11.6346204007112
1997,YR1997,Spain,ESP,14.3903434900219
1997,YR1997,Sweden,SWE,13.9336689284369
1997,YR1997,Switzerland,CHE,14.7598123587205
1997,YR1997,United Kingdom,GBR,7.72876706173548
1997,YR1997,United States,USA,11.9099104004424
1998,YR1998,Andorra,AND,..
1998,YR1998,Austria,AUT,7.85148470641843
1998,YR1998,Belgium,BEL,4.13777924507539
1998,YR1998,Bermuda,BMU,..
1998,YR1998,Canada,CAN,9.51698857715553
1998,YR1998,Channel Islands,CHI,..
1998,YR1998,Croatia,HRV,-0.217484694643147
1998,YR1998,Cyprus,CYP,5.82318315634862
1998,YR1998,Czech Republic,CZE,9.65229469025508
1998,YR1998,Denmark,DNK,4.10222548399911
1998,YR1998,Estonia,EST,13.1609245374928
1998,YR1998,Faroe Islands,FRO,..
1998,YR1998,Finland,FIN,8.87220310891239
1998,YR1998,France,FRA,8.81254070367294
1998,YR1998,Germany,DEU,7.67819783446335
1998,YR1998,Gibraltar,GIB,..
1998,YR1998,Greece,GRC,4.51439319670104
1998,YR1998,Greenland,GRL,..
1998,YR1998,Hungary,HUN,15.4789913045829
1998,YR1998,Iceland,ISL,1.42346768928789
1998,YR1998,Ireland,IRL,22.7703474163587
1998,YR1998,Isle of Man,IMN,..
1998,YR1998,Italy,ITA,2.69413250261665
1998,YR1998,Latvia,LVA,4.71868504461864
1998,YR1998,Liechtenstein,LIE,..
1998,YR1998,Lithuania,LTU,3.79310942884045
1998,YR1998,Luxembourg,LUX,12.5713823479791
1998,YR1998,Monaco,MCO,..
1998,YR1998,Netherlands,NLD,6.6988093637346
1998,YR1998,Norway,NOR,0.671568827350512
1998,YR1998,Poland,POL,14.2434272910879
1998,YR1998,Portugal,PRT,8.11811471889577
1998,YR1998,Romania,ROU,-1.59654719293511
1998,YR1998,San Marino,SMR,..
1998,YR1998,Slovak Republic,SVK,-2.28911911376538
1998,YR1998,Slovenia,SVN,7.82184861428006
1998,YR1998,Spain,ESP,8.14668153931957
1998,YR1998,Sweden,SWE,8.9158533670205
1998,YR1998,Switzerland,CHE,2.64419799631735
1998,YR1998,United Kingdom,GBR,2.76968735037487
1998,YR1998,United States,USA,2.33579484372848
1999,YR1999,Andorra,AND,..
1999,YR1999,Austria,AUT,6.43395955432737
1999,YR1999,Belgium,BEL,4.84927187929985
1999,YR1999,Bermuda,BMU,..
1999,YR1999,Canada,CAN,10.828567992982
1999,YR1999,Channel Islands,CHI,..
1999,YR1999,Croatia,HRV,1.44868485281353
1999,YR1999,Cyprus,CYP,2.43127597831139
1999,YR1999,Czech Republic,CZE,5.19658684826632
1999,YR1999,Denmark,DNK,11.27558690939
1999,YR1999,Estonia,EST,0.474191073422432
1999,YR1999,Faroe Islands,FRO,..
1999,YR1999,Finland,FIN,11.3369008626655
1999,YR1999,France,FRA,5.11192149949309
1999,YR1999,Germany,DEU,5.2810902136911
1999,YR1999,Gibraltar,GIB,..
1999,YR1999,Greece,GRC,24.4448698536096
1999,YR1999,Greenland,GRL,..
1999,YR1999,Hungary,HUN,11.8011703190894
1999,YR1999,Iceland,ISL,3.11187712610639
1999,YR1999,Ireland,IRL,15.7717951169223
1999,YR1999,Isle of Man,IMN,..
1999,YR1999,Italy,ITA,-0.978272835108612
1999,YR1999,Latvia,LVA,-6.34914883551644
1999,YR1999,Liechtenstein,LIE,..
1999,YR1999,Lithuania,LTU,-18.8408023514484
1999,YR1999,Luxembourg,LUX,12.2618132468645
1999,YR1999,Monaco,MCO,..
1999,YR1999,Netherlands,NLD,9.01289009768537
1999,YR1999,Norway,NOR,2.84560034540027
1999,YR1999,Poland,POL,-2.51496606323227
1999,YR1999,Portugal,PRT,3.52649860316593
1999,YR1999,Romania,ROU,7.31552691981719
1999,YR1999,San Marino,SMR,..
1999,YR1999,Slovak Republic,SVK,10.2352352815228
1999,YR1999,Slovenia,SVN,2.00450055045897
1999,YR1999,Spain,ESP,8.0708793390646
1999,YR1999,Sweden,SWE,7.19962363694407
1999,YR1999,Switzerland,CHE,3.27859115732687
1999,YR1999,United Kingdom,GBR,2.77640188364737
1999,YR1999,United States,USA,4.98141975828652
2000,YR2000,Andorra,AND,..
2000,YR2000,Austria,AUT,13.5245842770046
2000,YR2000,Belgium,BEL,12.3969398071326
2000,YR2000,Bermuda,BMU,..
2000,YR2000,Canada,CAN,9.02570632179174
2000,YR2000,Channel Islands,CHI,..
2000,YR2000,Croatia,HRV,13.6849099794808
2000,YR2000,Cyprus,CYP,8.77077705729215
2000,YR2000,Czech Republic,CZE,14.7810727328944
2000,YR2000,Denmark,DNK,12.6129379951964
2000,YR2000,Estonia,EST,-6.95007536678088
2000,YR2000,Faroe Islands,FRO,..
2000,YR2000,Finland,FIN,16.1055750067331
2000,YR2000,France,FRA,12.8855442061582
2000,YR2000,Germany,DEU,13.823391903386
2000,YR2000,Gibraltar,GIB,..
2000,YR2000,Greece,GRC,22.1831521457411
2000,YR2000,Greenland,GRL,..
2000,YR2000,Hungary,HUN,25.0041469398824
2000,YR2000,Iceland,ISL,3.85395531978085
2000,YR2000,Ireland,IRL,21.1877848669221
2000,YR2000,Isle of Man,IMN,..
2000,YR2000,Italy,ITA,12.0846451990432
2000,YR2000,Latvia,LVA,14.4187853128835
2000,YR2000,Liechtenstein,LIE,..
2000,YR2000,Lithuania,LTU,14.1161568026843
2000,YR2000,Luxembourg,LUX,15.4038506823355
2000,YR2000,Monaco,MCO,..
2000,YR2000,Netherlands,NLD,12.4289130956576
2000,YR2000,Norway,NOR,3.17447051330453
2000,YR2000,Poland,POL,23.60691611082
2000,YR2000,Portugal,PRT,8.52586185742632
2000,YR2000,Romania,ROU,-18.5764681730008
2000,YR2000,San Marino,SMR,..
2000,YR2000,Slovak Republic,SVK,8.31548141397501
2000,YR2000,Slovenia,SVN,12.5925164952091
2000,YR2000,Spain,ESP,10.4382101289864
2000,YR2000,Sweden,SWE,12.041256543682
2000,YR2000,Switzerland,CHE,12.1908385484768
2000,YR2000,United Kingdom,GBR,9.00388778614068
2000,YR2000,United States,USA,8.34422400346335
2001,YR2001,Andorra,AND,..
2001,YR2001,Austria,AUT,5.77099797831282
2001,YR2001,Belgium,BEL,0.380176642316869
2001,YR2001,Bermuda,BMU,..
2001,YR2001,Canada,CAN,-2.90045675867073
2001,YR2001,Channel Islands,CHI,..
2001,YR2001,Croatia,HRV,9.9341260586606
2001,YR2001,Cyprus,CYP,1.76118779953633
2001,YR2001,Czech Republic,CZE,9.42867176074714
2001,YR2001,Denmark,DNK,3.35792398876423
2001,YR2001,Estonia,EST,6.33280555534934
2001,YR2001,Faroe Islands,FRO,..
2001,YR2001,Finland,FIN,1.82181539175276
2001,YR2001,France,FRA,3.07217831393369
2001,YR2001,Germany,DEU,5.66612550907573
2001,YR2001,Gibraltar,GIB,..
2001,YR2001,Greece,GRC,0.120190368809546
2001,YR2001,Greenland,GRL,..
2001,YR2001,Hungary,HUN,8.83235119441366
2001,YR2001,Iceland,ISL,6.70280956607066
2001,YR2001,Ireland,IRL,14.00814382795
2001,YR2001,Isle of Man,IMN,..
2001,YR2001,Italy,ITA,2.57115643383439
2001,YR2001,Latvia,LVA,9.03767977952958
2001,YR2001,Liechtenstein,LIE,..
2001,YR2001,Lithuania,LTU,24.0724948525489
2001,YR2001,Luxembourg,LUX,5.83764939514657
2001,YR2001,Monaco,MCO,..
2001,YR2001,Netherlands,NLD,1.47282031323516
2001,YR2001,Norway,NOR,4.34327182529705
2001,YR2001,Poland,POL,3.05550614243548
2001,YR2001,Portugal,PRT,2.29873071768729
2001,YR2001,Romania,ROU,14.2603908048934
2001,YR2001,San Marino,SMR,..
2001,YR2001,Slovak Republic,SVK,11.0460110596965
2001,YR2001,Slovenia,SVN,7.18255346066773
2001,YR2001,Spain,ESP,3.94199567041579
2001,YR2001,Sweden,SWE,0.590599543782616
2001,YR2001,Switzerland,CHE,-0.013350755226142
2001,YR2001,United Kingdom,GBR,1.86646658209399
2001,YR2001,United States,USA,-5.78423614574461
2002,YR2002,Andorra,AND,..
2002,YR2002,Austria,AUT,4.28621823277989
2002,YR2002,Belgium,BEL,3.44836954394567
2002,YR2002,Bermuda,BMU,..
2002,YR2002,Canada,CAN,1.22919250014716
2002,YR2002,Channel Islands,CHI,..
2002,YR2002,Croatia,HRV,4.82189623680097
2002,YR2002,Cyprus,CYP,-3.50034452928189
2002,YR2002,Czech Republic,CZE,0.922339246660144
2002,YR2002,Denmark,DNK,4.35231037660009
2002,YR2002,Estonia,EST,2.82067469728915
2002,YR2002,Faroe Islands,FRO,..
2002,YR2002,Finland,FIN,3.98324688069536
2002,YR2002,France,FRA,1.99747061382611
2002,YR2002,Germany,DEU,4.20910994952483
2002,YR2002,Gibraltar,GIB,..
2002,YR2002,Greece,GRC,-7.32460457592329
2002,YR2002,Greenland,GRL,..
2002,YR2002,Hungary,HUN,5.76034844257616
2002,YR2002,Iceland,ISL,3.39486944652656
2002,YR2002,Ireland,IRL,6.47584505932231
2002,YR2002,Isle of Man,IMN,..
2002,YR2002,Italy,ITA,-2.80462646596867
2002,YR2002,Latvia,LVA,5.03040021520056
2002,YR2002,Liechtenstein,LIE,..
2002,YR2002,Lithuania,LTU,20.1895728038889
2002,YR2002,Luxembourg,LUX,2.61074104769531
2002,YR2002,Monaco,MCO,..
2002,YR2002,Netherlands,NLD,0.647164196820455
2002,YR2002,Norway,NOR,-0.272430449032839
2002,YR2002,Poland,POL,4.82589512431927
2002,YR2002,Portugal,PRT,3.31036299231432
2002,YR2002,Romania,ROU,17.3514398362579
2002,YR2002,San Marino,SMR,..
2002,YR2002,Slovak Republic,SVK,7.41449680938429
2002,YR2002,Slovenia,SVN,7.78231727618288
2002,YR2002,Spain,ESP,1.42254961463955
2002,YR2002,Sweden,SWE,1.69881478442566
2002,YR2002,Switzerland,CHE,-2.08571229709922
2002,YR2002,United Kingdom,GBR,1.3069215318428
2002,YR2002,United States,USA,-1.73692057568502
2003,YR2003,Andorra,AND,..
2003,YR2003,Austria,AUT,0.53149344399597
2003,YR2003,Belgium,BEL,1.61534349306791
2003,YR2003,Bermuda,BMU,..
2003,YR2003,Canada,CAN,-1.70920133947747
2003,YR2003,Channel Islands,CHI,..
2003,YR2003,Croatia,HRV,6.77633009443068
2003,YR2003,Cyprus,CYP,-2.8987773906936
2003,YR2003,Czech Republic,CZE,8.82346075049607
2003,YR2003,Denmark,DNK,-1.20878255554783
2003,YR2003,Estonia,EST,10.1725393058109
2003,YR2003,Faroe Islands,FRO,..
2003,YR2003,Finland,FIN,-1.00780288858554
2003,YR2003,France,FRA,-0.958891770932496
2003,YR2003,Germany,DEU,1.89966909218784
2003,YR2003,Gibraltar,GIB,..
2003,YR2003,Greece,GRC,-0.734168587524607
2003,YR2003,Greenland,GRL,..
2003,YR2003,Hungary,HUN,6.24958153043144
2003,YR2003,Iceland,ISL,0.944702941385756
2003,YR2003,Ireland,IRL,-1.69779483243168
2003,YR2003,Isle of Man,IMN,..
2003,YR2003,Italy,ITA,-1.29836360934848
2003,YR2003,Latvia,LVA,3.98014761561552
2003,YR2003,Liechtenstein,LIE,..
2003,YR2003,Lithuania,LTU,9.07317947030212
2003,YR2003,Luxembourg,LUX,2.82388388740324
2003,YR2003,Monaco,MCO,..
2003,YR2003,Netherlands,NLD,1.84124794059373
2003,YR2003,Norway,NOR,-0.113278453829636
2003,YR2003,Poland,POL,14.0797662460169
2003,YR2003,Portugal,PRT,4.95060646792953
2003,YR2003,Romania,ROU,8.34080046356969
2003,YR2003,San Marino,SMR,..
2003,YR2003,Slovak Republic,SVK,19.7406302888908
2003,YR2003,Slovenia,SVN,3.16049690943967
2003,YR2003,Spain,ESP,3.56838377545333
2003,YR2003,Sweden,SWE,4.30800997903513
2003,YR2003,Switzerland,CHE,-1.09572371674945
2003,YR2003,United Kingdom,GBR,2.31811118216523
2003,YR2003,United States,USA,2.18253458349125
2004,YR2004,Andorra,AND,..
2004,YR2004,Austria,AUT,8.6610717838759
2004,YR2004,Belgium,BEL,6.1933854343938
2004,YR2004,Bermuda,BMU,..
2004,YR2004,Canada,CAN,5.53065262875181
2004,YR2004,Channel Islands,CHI,..
2004,YR2004,Croatia,HRV,7.29826195547412
2004,YR2004,Cyprus,CYP,3.19110523738443
2004,YR2004,Czech Republic,CZE,29.6794624271556
2004,YR2004,Denmark,DNK,3.02537868690884
2004,YR2004,Estonia,EST,17.2923102929433
2004,YR2004,Faroe Islands,FRO,..
2004,YR2004,Finland,FIN,8.74206234358775
2004,YR2004,France,FRA,5.35805064172456
2004,YR2004,Germany,DEU,11.5294114107891
2004,YR2004,Gibraltar,GIB,..
2004,YR2004,Greece,GRC,18.5506110225345
2004,YR2004,Greenland,GRL,9.99196020300485
2004,YR2004,Hungary,HUN,17.8873672998188
2004,YR2004,Iceland,ISL,8.16268495299593
2004,YR2004,Ireland,IRL,6.52037493080326
2004,YR2004,Isle of Man,IMN,..
2004,YR2004,Italy,ITA,6.12957465953315
2004,YR2004,Latvia,LVA,13.7525010217856
2004,YR2004,Liechtenstein,LIE,..
2004,YR2004,Lithuania,LTU,7.23998103553154
2004,YR2004,Luxembourg,LUX,10.7467568392804
2004,YR2004,Monaco,MCO,..
2004,YR2004,Netherlands,NLD,8.21275273295771
2004,YR2004,Norway,NOR,1.02872437818789
2004,YR2004,Poland,POL,4.77482170299641
2004,YR2004,Portugal,PRT,3.55230924148778
2004,YR2004,Romania,ROU,14.1439812412445
2004,YR2004,San Marino,SMR,..
2004,YR2004,Slovak Republic,SVK,21.1443902491567
2004,YR2004,Slovenia,SVN,13.0424695828061
2004,YR2004,Spain,ESP,4.30422428190373
2004,YR2004,Sweden,SWE,11.2595343227425
2004,YR2004,Switzerland,CHE,9.54580896276178
2004,YR2004,United Kingdom,GBR,4.33398899765017
2004,YR2004,United States,USA,9.66825614332893
2005,YR2005,Andorra,AND,..
2005,YR2005,Austria,AUT,6.66510663252373
2005,YR2005,Belgium,BEL,5.51108834125739
2005,YR2005,Bermuda,BMU,..
2005,YR2005,Canada,CAN,2.27195005223555
2005,YR2005,Channel Islands,CHI,..
2005,YR2005,Croatia,HRV,4.57555614818834
2005,YR2005,Cyprus,CYP,3.09151940775875
2005,YR2005,Czech Republic,CZE,18.1584722177063
2005,YR2005,Denmark,DNK,7.82018100288644
2005,YR2005,Estonia,EST,19.9223955495039
2005,YR2005,Faroe Islands,FRO,..
2005,YR2005,Finland,FIN,6.94805398127562
2005,YR2005,France,FRA,3.97561973532305
2005,YR2005,Germany,DEU,6.68614001905124
2005,YR2005,Gibraltar,GIB,..
2005,YR2005,Greece,GRC,3.33947553338901
2005,YR2005,Greenland,GRL,5.20112382649218
2005,YR2005,Hungary,HUN,12.8753277757059
2005,YR2005,Iceland,ISL,7.05307894107885
2005,YR2005,Ireland,IRL,5.47990947598677
2005,YR2005,Isle of Man,IMN,..
2005,YR2005,Italy,ITA,3.21657286896964
2005,YR2005,Latvia,LVA,23.5045484155751
2005,YR2005,Liechtenstein,LIE,..
2005,YR2005,Lithuania,LTU,19.8429898608984
2005,YR2005,Luxembourg,LUX,5.54312885242069
2005,YR2005,Monaco,MCO,..
2005,YR2005,Netherlands,NLD,5.76017560510378
2005,YR2005,Norway,NOR,0.452732621752801
2005,YR2005,Poland,POL,9.97007388448019
2005,YR2005,Portugal,PRT,0.257734563444444
2005,YR2005,Romania,ROU,9.20332782006683
2005,YR2005,San Marino,SMR,..
2005,YR2005,Slovak Republic,SVK,12.6328900803151
2005,YR2005,Slovenia,SVN,11.3639093515002
2005,YR2005,Spain,ESP,1.89066543227676
2005,YR2005,Sweden,SWE,6.39895955230112
2005,YR2005,Switzerland,CHE,6.58501271335273
2005,YR2005,United Kingdom,GBR,8.0036097745247
2005,YR2005,United States,USA,7.12786957468523
2006,YR2006,Andorra,AND,..
2006,YR2006,Austria,AUT,7.5761727200353
2006,YR2006,Belgium,BEL,5.70062251232572
